date,username,tweet_en
2022-09-30 13:40:01,WartaEkonomi,neutralization rabies g20 summit region ministry agriculture conducts vaccination hpr bali
2022-09-30 13:34:06,LisaWri39975245,"parakreaf community bali invited succeed summit g20 g20indonesia recovertogetherrecoverstronar g2022 groupoftwentyindonesia, central java"
2022-09-30 13:06:02,kumparan,"ahead implementation g20 summit ministry agriculture, ministry agriculture, strengthened control rabies bali province conducting mass vaccination movement kumparannews"
2022-09-30 12:56:47,voidotid,pt angkasa pura held 107th pkd emergency control exercise gusti ngurah rai bali airport ahead g20 summit november
2022-09-30 12:53:34,SaniaPia,bali ready health services facilities summit g20 banten g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 12:01:00,motorplusweekly,enertice electric electrical motor esseesse9 guard g20 bali summit specifications shocked
2022-09-30 11:51:59,Rosanna07950119,polri anticipates cyber attacks terrorism ahead g20 summit bali papua update papua traditional leaders support implementation g20 summit indonesia g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 11:49:58,restamojokerto,security theatrical action bem unim aksiteatrical g20 kttg20 kttg20bali himbauprokes ayogawemasker mojokerto polresmojokertokota prokes lawancovid19 polysis
2022-09-30 11:46:59,Rosanna07950119,indonesian navy deployed 12 warships secure g20 bali update papua papuan traditional leaders support implementation g20 summit indonesia g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 11:43:33,kumparan,holding pkd emergency control exercise gusti ngurah rai bali airport ahead g20 summit november
2022-09-30 11:37:56,orw7,today tactical floor security game g20 bali presidency led directly
2022-09-30 11:34:13,Agunghumas1,security theatrical action bem unim works well hurt people dm tag aksiteatrical g20 kttg20 kttg20bali himbauprokes ayogawemasker mojokerto
2022-09-30 11:19:39,fikri_rasyid33,indonesian navy deployed 12 warships secure g20 bali jambi support g20 g20indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 11:16:38,merdekadotcom,ahead g20 summit ministry strengthening rabies control bali
2022-09-30 11:06:39,Humas_korbrimob,dankor brimob polri conducted audience bali regional police related security g20 summit commander police mobile brigade komjen pol drs anang revandoko kom visited bali regional police context coordination meeting related readiness security g20 summit activities bali police jurisdiction
2022-09-30 11:02:50,antaranews,korlantas polri siagakan vvip guard personnel g20 summit bali 15 november 1622 ahead conference guards received training national police regarding operation electric vehicles along infographic pages
2022-10-05 13:09:23,gertakgertuk,government ensures hotels bali ready welcome summit g20 aceh g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 13:03:48,Gustavo_esc0bar,government sure hotel bali ready welcome north maluku g20 summit basuara g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 13:03:21,Gustavo_esc0bar,playing readiness indonesian telecommunications network face north maluku north maluku g20 summit basuara g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 13:00:19,Gustavo_esc0bar,government government ensure du bali hotels ready welcome north maluku g20 summit basuara g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:57:48,KanjengRoso02,readiness indonesian telecommunications network ready support summit g20 bali gorontalo g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:56:45,StacyAn46159139,government makes sure hotel bali ready welcome north maluku north maluku g20 round summit ternate g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:54:23,StacyAn46159139,government ensures hotels bali ready welcome north maluku north maluku g20 round summit ternate g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:51:30,RadenSumbu,government ensures hotels bali ready welcome gorontalo g120indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:50:48,AmeliaZ17604959,un secretary general confirming presence g20 bali summit meet indonesian foreign minister
2022-10-05 12:50:37,rinolando12,government makes sure hotel bali ready welcome g20 summit east nusa tenggara community supports implementation g20 sake indonesia advanced g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:41:11,jpnncom,beritabali bmkg installing earthquake anticipation earthquake screen ahead
2022-10-05 12:34:36,jpnncom,beritabali luhut pandjaitan's orders bali firmly invited local drivers involved g20 luhutbinsarpandjaitan summit driver kttg20 driver
2022-10-05 12:33:26,Jovita34032640,government sure hotel bali ready welcome north maluku g20indonesia g20indonesia recovertherrecoverstronar g2022 groupoftwentyindonesia
2022-10-05 12:33:11,jorz_gie,government sure hotel bali ready welcome north maluku g20indonesia g20indonesia recovertherrecoverstronar g2022 groupoftwentyindonesia
2022-10-05 12:32:24,Bungarampai28,luhut asked balinese wfh g20 summit means balinese means balinese tribe must wfh luhutbinsar means balinese need wfh
2022-10-05 12:27:32,DiskominfoPWK,operating non -stop 7 days 24 hours telecommunications specifically preparing mini network operation center nusa dua bali operate non -stop starting 1 november 2022 diskominfopurwakarta purwakarta special g20 kttg20 kttg20bali kttg20november
2022-10-05 12:26:45,GamingGmap,government sure hotel bali sjap welcomes summit g20 g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia west sumatra
2022-10-05 12:25:35,usharanimuni,government ensures hotels bali ready welcome bangka belitung g20indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia islands summit
2022-09-30 10:44:07,ArdinMark,health service facilities g20 summit bali well prepared every hotel delegation stay voice bali g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 10:43:14,indah_terpesona,g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia bali reviewing ktt g20 vice president expect services g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia bali
2022-09-30 10:43:11,indah_terpesona,health service facilities g20 g20indonesia summit recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia bali
2022-09-30 10:41:22,BumnPadangSigap,"friend bumn green energy station ges ready serve g20 summit delegates bali november 2022 needs vehicles g20 activities, mostly using environmentally friendly electric vehicles"
2022-09-30 10:37:03,jpnncom,chairman indonesian mpr bambang soesatyo bamsoet said electric vehicle completed implementation g20 summit handed bali provincial government mprri
2022-09-30 10:26:41,AhmadBadaru212,summit g20 indonesia bali introducing indonesian cultural wisdom gorontalo g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 10:23:35,RadenSumbu,let's support succeed indonesian g20 summit bali gorontalo g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 10:06:34,skipmmerak,indonesia president g20 2022 prepares hold g20 summit bali november g20indonesia
2022-09-30 09:52:40,bumntskjitu,"bumn bumn green energy station ready serve g20 summit delegates bali november 2022 needs vehicle g20 activity, mostly using energy -friendly electric vehicle gespertamindukungung20"
2022-09-30 09:49:44,IniMenit,ahead implementation g20 summit high level conference ministry agriculture ministry agriculture strengthens rabies control bali province conducting mass vaccination movement
2022-09-30 09:43:08,CEOfficialID,ahead g20 summit ministry strengthening rabies control bali
2022-09-30 09:36:32,sadidawoaini,health service facilities g20 summit bali well prepared g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-09-30 09:35:58,sadidawoaini,review g20 summit venue bali vice president hopes perfect service g20indonesia recovertogerrecoverstrger g20indonesia2022 groupoftwentyindonesia delegation
2022-09-30 09:32:26,koranjakarta_id,tni polri prepares secure g20 koranjakarta summit tni police police national police summit g20 bali military news update
2022-09-30 09:32:03,KemenPU,sahabat puppr indonesia presidency g20 2022 prepares hold g20 summit bali november build g20indonesia g20
2022-09-30 09:07:05,Linacuan,pertamina prepares green energy station support g20 bali summit
2022-09-30 09:04:03,antarabiz,training overcome emergency airport ahead g20 bali summit
2022-09-30 08:26:17,garuda080,"holding g20 summit bali positive impact national economy improve economy local hotel community, one positive impact occupied representatives delegation"
2022-09-30 08:18:29,mediaindonesia,ahead g20 summit ministry strengthening rabies control bali
2022-09-30 08:06:03,jurnascom,ministry agriculture controls rabies bali ahead g20 summit
2022-10-05 12:21:14,jeslintuse2,east nusa tenggara government ensures hotels bali ready welcome g20 g20indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:17:55,usharanimuni,government makes sure hotel bali ready welcome bangka belitung g20indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia islands summit
2022-10-05 12:13:03,diaharmayanti1,government makes sure hotel bali ready welcome g20 g20indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 12:12:31,SeptianiMestika,bali compendium brought indonesia g20 summit november one deliverses president g20 indonesia arsjad rasjid b20 arsjadrasjid kompendiumbaliumbalaborative
2022-10-05 12:11:59,diaharmayanti1,indonesian telecommunications network readiness face summit g20 bali indonesia indonesia recovertogetherrecoverstronar g2022 groupoftwentyindonesia
2022-10-05 12:09:17,NovitaZara1,bali compendium brought indonesia g20 summit november one deliverses president g20 indonesia arsjad rasjid b20 arsjadrasjid kompendiumbaliumbalaborative
2022-10-05 12:06:58,plat_mirah,good government ensures hotels bali ready welcome delegation g20 smiling face open hands smiling face open hands monaco monaco monaco bangka belitung g20indonesia recovertherrecoverstonger g2022 groupoftwentyindonesia
2022-10-05 12:02:57,verryprimatama1,hotels bali ready welcome summit g20 g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia west java
2022-10-05 12:02:16,CryptoKuta,"minister communication information johnny plate kemkominfo prepared media center summit g20 capacity 1 500 media centers located bicc hotel westin nusa dua bali operate starting 13th november 17, 2022"
2022-10-05 12:00:00,sadidawoaini,government menparekraf sandiaga uno ensures hotels bali ready welcome g20 g20indonesia recovertherrecoverstronar g20indonesia2022 groupoftwentyindonesia
2022-10-05 11:58:44,KekeCook2,readiness indonesian telecommunications network face g20 summit bali g20indonesia recovertogetherrecoverstronar g20indonesia2022 groupoftwentyindonesia west java
2022-10-05 11:58:21,ErinNelson011,minister tourism creative economy sandiaga uni ensured preparation hotels bali ahead peak g20 summit accordance g20indonesia recovertogerrecoverstronar g20indonesia2022 groupoftwentyindonesia west java
2022-10-05 11:51:04,wiggins_eko,government makes sure hotel bali ready sambtu summit g20 g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia west java
2022-10-05 11:50:28,DanangBarrera,readiness indonesian telecommunications network face g20 baliindonesia recovertherrecoverstronar g20indonesia2022 groupoftwentyindonesia indonesia summit
2022-10-05 11:50:12,friska_diane,government pstikan hotels bali sip welcoming summit g20 special region yogyakarta g20 yogyakarta g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 11:50:09,friska_diane,readiness indonesian telecommunications network face g20 bali summit special region yogyakarta g20 yogyakarta g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
